"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060606","GO:0060606","tube closure","31/3391","91/18860",0.340659340659341,1.89467271154089,4.00549713583725,0.000171446385730014,0.00229840731638912,0.00158528135793092,"CITED2/FZD6/TGIF1/SPINT2/TGFB2/FGF10/PRKACB/CTHRC1/CASP3/TEAD2/ADM/SPECC1L/SUFU/RALA/SFRP2/LMO4/MTHFD1L/CC2D2A/SEC24B/SFRP1/WNT5A/DVL2/VASP/SEMA4C/IFT172/ZEB2/MTHFD1/SDC4/CDK20/PLXNB2/NCKAP1",31
"GO:0061337","GO:0061337","cardiac conduction","33/3391","99/18860",0.333333333333333,1.85392706183033,3.98843471813545,0.00017216583011484,0.00230313095552347,0.00158853939535879,"CACNB2/TBX18/ABCC9/CORIN/ATP2A2/ATP1A2/ANK2/TRPM4/AGT/SCN1B/SLC8A1/SPTBN4/MEF2A/KCNE3/CACNA1G/KCND3/ATP1A1/CALM1/SRI/CACNA1C/CAV1/FLNA/BIN1/ATP1B1/SCN2B/TBX5/ATP2B1/PKP2/SCN5A/EHD3/CAMK2D/SCN4B/DSP",33
"GO:0035987","GO:0035987","endodermal cell differentiation","21/3391","53/18860",0.39622641509434,2.20372462066625,4.10863367619032,0.000177434354933679,0.00236855987841256,0.00163366771138266,"COL11A1/COL7A1/COL4A2/LAMB1/COL8A1/MMP15/COL5A1/INHBA/LAMA3/ITGA7/LAMB3/MAP2K1/ITGA4/COL5A2/DKK1/NR0B1/CDC73/MMP2/COL12A1/MYH9/GATA6",21
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","41/3391","132/18860",0.310606060606061,1.72752294397827,3.92717328659872,0.000178670581220727,0.00237999835791687,0.00164155717822865,"FSTL3/PIK3R1/LIF/NEDD9/CDK6/RASSF2/LRRC17/MYC/GPR68/EEIG1/STAT5A/UBASH3B/IL34/ZFP36L1/TNFAIP6/TNFRSF11B/MAFB/RUNX1/INHBA/CAMK4/ZBTB46/MTOR/NDFIP1/HSF1/INPP5D/GPR137B/TMEM64/FOXP1/TLR3/KLF10/CSF1/RB1/SFRP1/TOB2/ACIN1/TCTA/CORO1C/CEBPB/QKI/CREB1/CCR1",41
"GO:0048638","GO:0048638","regulation of developmental growth","86/3391","332/18860",0.259036144578313,1.44070235527779,3.79308214216922,0.000183565881115691,0.00244002614008442,0.00168296016339564,"CXCL12/WNT2/PLXNA4/CDKN1A/GDF15/CRABP2/RND2/LEP/SEMA3A/DUSP10/ULK2/FGF13/STAT3/RBPJ/NEDD4L/SMO/SRF/VEGFA/NTN1/SEMA6D/STAT5A/PIM1/SPTBN4/MAP2/RUNX1/STAT5B/PLCB1/COL14A1/NOTCH1/GDF5/NRG1/PI16/MAP1B/ZFPM2/PARP2/LGMN/PIK3CA/PTEN/FGFR2/SEMA6C/YBX3/CDH4/HSF1/YAP1/SPART/FOXP1/MSTN/CFL1/NGF/RGS4/MAPK11/SEMA5A/NKX6-1/WWC1/CSF1/STC2/TBX5/INSR/MAPK14/WNT5A/TBX2/MBD5/COLQ/RNF157/RUFY3/JARID2/RIMS1/GAMT/BCL2L11/IGF1/LIMK1/MEF2C/WWC3/DLL1/CREB1/PPARA/BCL2/ATG16L1/SIX4/ADNP/ACACB/MAPT/GRN/GATA6/CHD7/G6PD",86
"GO:0032147","GO:0032147","activation of protein kinase activity","17/3391","39/18860",0.435897435897436,2.42436615777813,4.16893100874623,0.000185544976793631,0.00246111878309353,0.00169750840013045,"LEP/STRADB/ADCY8/ANGPT1/PTK2B/TPX2/NRG1/TNFSF15/JAK2/TOM1L1/FGF1/TLR3/GAS6/TNFRSF10B/ITGB1BP1/CLSPN/IGF1",17
"GO:0170034","GO:0170034","L-amino acid biosynthetic process","19/3391","46/18860",0.41304347826087,2.29725744618107,4.12436054510885,0.000187677931524184,0.00248415895017454,0.00171339990338867,"PHGDH/GLS/PSAT1/GLUL/ASNS/SHMT2/ADI1/SERINC3/PLOD3/PYCR1/ASS1/ALDH18A1/MTHFD1/PYCR2/GLUD1/ASL/PLOD2/BHMT2/GLUD2",19
"GO:0010212","GO:0010212","response to ionizing radiation","44/3391","145/18860",0.303448275862069,1.68771291145934,3.89213924240277,0.000191008918325254,0.00252292621804767,0.001740138865895,"VCAM1/CDKN1A/PRKAA1/TP53BP1/RAD1/RHOB/BRCA1/DCUN1D3/MDM2/BBC3/CASP3/TANK/RHNO1/CRYAB/SFRP2/EYA1/CCND2/DNMT3A/INTS7/TP53/TMEM109/HSF1/YAP1/IFI16/XRRA1/GPX1/TNKS1BP1/CCL7/ELK1/INO80/MAPK14/MSH2/SFRP1/KDM1A/LZIC/INIP/MRNIP/SPIDR/RAD51/CBL/HRAS/BCL2/NUCKS1/CYBA",44
"GO:0030032","GO:0030032","lamellipodium assembly","26/3391","72/18860",0.361111111111111,2.00842098364953,4.01383903272136,0.000194062897089527,0.00255787944609179,0.00176424716925044,"ABLIM1/WASF3/PIK3R1/S1PR1/VCL/CARMIL1/ACTR3/HSP90AA1/PIK3CA/MTOR/WHAMM/ITGB1/RAC1/SPATA13/AUTS2/FSCN1/MSTN/CFL1/CAPZB/PLCE1/AKIRIN1/ACTR2/SLIT2/GOLPH3/NCKAP1/WASF2",26
"GO:1903729","GO:1903729","regulation of plasma membrane organization","10/3391","17/18860",0.588235294117647,3.2716359914653,4.38712777096529,0.000196699201704031,0.00258719243499181,0.00178446522830249,"ANXA2/ATP10A/GSN/SH3GLB1/ASAP1/AHNAK/WASL/NOX5/MYH9/SYTL4",10
"GO:0030595","GO:0030595","leukocyte chemotaxis","65/3391","237/18860",0.274261603375527,1.5253830255566,3.81081173553527,0.000198542997553787,0.00260598068337335,0.00179742405404893,"DUSP1/CXCL12/CCN3/DAPK2/NEDD9/S1PR1/SWAP70/PLEC/PTN/VEGFA/NBL1/MICOS10-NBL1/IL16/TGFB2/THBS1/TRPM4/IL34/TNFAIP6/PIK3CD/CAMK1D/MDK/IL6R/PTK2B/SLC8B1/IL12A/OXSR1/NINJ1/IL17RA/CCL8/LGMN/ITGA1/MOSPD2/CH25H/CXCL16/RAC1/ANXA1/VEGFC/CYP19A1/MSTN/LGALS3/VEGFD/CCL7/ADAM17/EDNRB/CSF1/PREX1/GAS6/SBDS/AKIRIN1/WNT5A/CORO1C/PTPRJ/RARRES2/TRPV4/DPP4/GREM1/MMP2/MAPK3/SLIT2/DNM1L/RIPOR2/CCL11/ANO6/CCR1/DDT",65
"GO:0008045","GO:0008045","motor neuron axon guidance","13/3391","26/18860",0.5,2.7808905927455,4.25446285434046,0.000199770190671995,0.00261292573623787,0.00180221426801904,"PLXNA4/SEMA3A/RAC3/NRP2/EGR2/ALCAM/EPHA4/RAC1/LMO4/CHN1/HOXA2/LHX4/SLIT2",13
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","37/3391","116/18860",0.318965517241379,1.77401641261351,3.91507541351974,0.000199905061108412,0.00261292573623787,0.00180221426801904,"GCLM/PRKAA1/HIGD1A/HGF/TNFSF10/AIFM2/IER3/MCL1/BBC3/VDAC2/PPP2CB/CAMK2A/SMAD3/SLC25A4/LRRK2/TP53/IFIT2/GPX1/BLOC1S2/BMF/BCL2L2/PSMD10/GPER1/PINK1/TMEM14A/SLC35F6/ATP7A/MLLT11/BCL2L11/BNIP3L/IGF1/DNM1L/MOAP1/BCL2/THEM4/PPIF/VPS35",37
"GO:1903053","GO:1903053","regulation of extracellular matrix organization","27/3391","76/18860",0.355263157894737,1.97589594747707,3.99124489734627,0.000201466441697092,0.00262785957423608,0.00181251458981671,"PDPN/LAMA2/CFLAR/NID1/LAMC1/LAMB1/SOX9/STAT3/AXIN2/ANGPTL7/TGFB2/PPARG/AGT/RUNX1/NOTCH1/TIMP3/SMAD3/SLC2A10/TNFRSF1B/CST3/RGCC/TNXB/FSCN1/FGFR4/RB1/DPP4/COLGALT1",27
"GO:0055007","GO:0055007","cardiac muscle cell differentiation","42/3391","137/18860",0.306569343065693,1.70507160431111,3.87791151111691,0.000206406473821494,0.00268670999326982,0.00185310551185884,"TBX18/PDLIM5/SGCD/PLEC/SRF/VEGFA/ALPK3/SLC8A1/MEF2A/COL14A1/PRKG1/MYH10/SGCB/NRG1/PI16/AKAP13/PDGFRA/PARP2/POPDC1/MTOR/ITGB1/TBX3/KCNJ8/PDGFRB/FOXP1/OBSL1/RGS4/DKK1/TBX5/FZD7/GREM1/KDM6B/IGF1/MEF2C/FHL2/DLL1/NEBL/PPARA/LARGE1/CTCF/GATA6/G6PD",42
"GO:0010224","GO:0010224","response to UV-B","12/3391","23/18860",0.521739130434783,2.90179887938661,4.27282141582056,0.000210401212944833,0.00272739092978488,0.00188116438976992,"CDKN1A/MFAP4/XPC/HMGN1/IL12A/MAP2K3/MAPK11/MAPK14/MSH2/BCL2/RELA/MAP2K6",12
"GO:0086012","GO:0086012","membrane depolarization during cardiac muscle cell action potential","12/3391","23/18860",0.521739130434783,2.90179887938661,4.27282141582056,0.000210401212944833,0.00272739092978488,0.00188116438976992,"CACNB2/ATP1A2/ANK2/TRPM4/SCN1B/SLC8A1/CACNA1G/CACNA1C/SCN2B/SCN5A/SLMAP/SCN4B",12
"GO:2000027","GO:2000027","regulation of animal organ morphogenesis","29/3391","84/18860",0.345238095238095,1.92013874260999,3.95715924210024,0.000211056083461722,0.00273023890234813,0.00188312872297588,"WNT2/CITED2/GDNF/ROBO1/MAGED1/SOX9/LGR4/HGF/SMO/VEGFA/AGT/NTN4/FGF10/RSPO2/TNFRSF11B/ETV5/SFRP2/AHI1/SEC24B/FGF1/APCDD1/CSF1/DKK1/SFRP1/WNT5A/GREM1/SULF1/SPRY1/SIX4",29
"GO:0046849","GO:0046849","bone remodeling","30/3391","88/18860",0.340909090909091,1.89606176778102,3.94471940432726,0.000213500875513692,0.0027529782811434,0.00189881276341468,"TMEM119/LEP/S1PR1/RASSF2/P2RX7/LGR4/EXT1/PTN/DOCK5/UBASH3B/CTHRC1/MDK/GDF5/PTK2B/NCDN/SYT7/PDK4/ACP5/INPP5D/GPR137B/TMEM64/TNFAIP3/SFRP1/TCIRG1/GREM1/TPP1/SLC4A2/SIGLEC15/RAB3D/DEF8",30
"GO:0060425","GO:0060425","lung morphogenesis","23/3391","61/18860",0.377049180327869,2.09706503715235,4.01811186608203,0.000214123650241808,0.0027529782811434,0.00189881276341468,"WNT2/TGFBR2/LIF/SOX9/EXT1/SRF/HIPK2/FGF10/RSPO2/TNC/FGFR2/TCF21/SPRY2/YAP1/MAP2K1/SEC24B/PLOD3/TBX2/DAG1/STK40/MAPK3/IGF1/SPRY1",23
"GO:1901879","GO:1901879","regulation of protein depolymerization","32/3391","96/18860",0.333333333333333,1.85392706183033,3.92722502779107,0.000214406566086396,0.0027529782811434,0.00189881276341468,"LMOD1/DSTN/ARHGEF2/MAP1A/FGF13/SWAP70/CARMIL1/NES/WDR1/SVIL/BMERB1/SPTBN4/GSN/CRACD/EPS8/TPX2/MAP1B/SPECC1L/PIK3CA/MID1/MAP1S/NAV3/ASPH/CFL1/PLEKHH2/SEMA5A/SH3BP1/CAPZB/DIAPH3/TRPV4/TRIOBP/SPTAN1",32
"GO:0060021","GO:0060021","roof of mouth development","31/3391","92/18860",0.33695652173913,1.87407844293719,3.93484320399663,0.000214569075466866,0.0027529782811434,0.00189881276341468,"TGFBR2/EPHB2/DHRS3/BNC2/PRRX1/PKDCC/EPHB3/TGFB2/INHBA/FOXF2/OSR2/GLI3/TSHZ1/INSIG1/PDGFRA/TCF21/BBS7/TIPARP/GDF11/TBX3/ITGB8/ASPH/TFAP2A/WNT5A/TBX2/IFT172/PLEKHA1/JAG2/CDK20/CHD7/INSIG2",31
"GO:0022602","GO:0022602","ovulation cycle process","20/3391","50/18860",0.4,2.2247124741964,4.05991415894172,0.000216023271306906,0.00276597960036638,0.00190778016829794,"ADAMTS1/PTX3/FOXO3/LEP/FZD4/TGFB2/STAT5A/TNFAIP6/STAT5B/NOTCH1/INHBA/CASP3/PDGFRA/MMP19/MSTN/ESR1/PLEKHA1/MMP2/BMPR1B/SLIT2",20
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","45/3391","150/18860",0.3,1.6685343556473,3.8487931552752,0.000216928491348872,0.00276942271137816,0.00191015498657376,"DUSP1/CXCL12/CCN3/NEDD9/APOD/CNN2/NBL1/MICOS10-NBL1/THBS1/IL34/CD9/MDK/PLCB1/PTK2B/SLC8B1/LRCH1/IL12A/OXSR1/NINJ1/LGMN/MOSPD2/ABL2/CYP19A1/MSTN/LGALS3/ITGA4/CCL7/ADAM17/CSF1/GAS6/AKIRIN1/WNT5A/PTPRJ/RARRES2/CRK/TRPV4/GREM1/MAPK3/SLIT2/WASL/TNFRSF14/RIPOR2/ANO6/CCR1/DDT",45
"GO:0033687","GO:0033687","osteoblast proliferation","16/3391","36/18860",0.444444444444444,2.47190274910711,4.13872447345774,0.000217175003825,0.00276942271137816,0.00191015498657376,"TMEM119/NF2/PLXNB1/NPR3/AXIN2/CTHRC1/CCN1/OSR2/SMAD3/FGFR2/HPSE/FBLN5/SFRP1/GREM1/BCL2/MUS81",16
"GO:0003205","GO:0003205","cardiac chamber development","51/3391","176/18860",0.289772727272727,1.61165250261387,3.81696578542943,0.000222910065320576,0.00283679056758883,0.00195662064381956,"ADAMTS1/SOX4/WNT2/COL11A1/TGFBR2/CITED2/DHRS3/ROBO1/ANK2/RBPJ/SMO/SRF/MDM2/TGFB2/NRP2/HEG1/CCN1/MYH10/NOTCH1/MSX2/NRG1/HIF1A/ZFPM2/ENG/PRDM1/SUFU/JAG1/FGFR2/ADGRG6/PARVA/SFRP2/TP53/LMO4/TBX3/KCNJ8/NSD2/TBX5/TPM1/EDNRA/WNT5A/TBX2/CPE/PKP2/SCN5A/DLL4/SLIT2/MEF2C/FHL2/DSP/GATA6/CHD7",51
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation","18/3391","43/18860",0.418604651162791,2.32818747299623,4.08235267310566,0.000225259513359355,0.00284935118309797,0.0019652840819616,"RHEB/LIF/PTN/TENM4/IL34/SERPINE2/MDK/NOTCH1/EGR2/MTOR/TNFRSF1B/ZNF365/BIN1/NKX6-1/DAG1/HDAC2/QKI/RELA",18
"GO:0048873","GO:0048873","homeostasis of number of cells within a tissue","18/3391","43/18860",0.418604651162791,2.32818747299623,4.08235267310566,0.000225259513359355,0.00284935118309797,0.0019652840819616,"TUBA1A/SOX9/P2RX7/SMO/VEGFA/PTPN11/RAC3/COL14A1/NOTCH1/RAC1/NFKBIZ/CSF1/EPG5/FH/BCL2/AKT3/KMT2A/BRINP1",18
"GO:1903115","GO:1903115","regulation of actin filament-based movement","18/3391","43/18860",0.418604651162791,2.32818747299623,4.08235267310566,0.000225259513359355,0.00284935118309797,0.0019652840819616,"PDPN/ACTA2/ATP2A2/FGF13/ATP1A2/ANK2/TRPM4/STC1/SRI/CACNA1C/CAV1/BIN1/ADORA1/PKP2/ZEB2/SCN5A/CAMK2D/DSP",18
"GO:1902414","GO:1902414","protein localization to cell junction","39/3391","125/18860",0.312,1.73527572987319,3.86162852744628,0.00022879119029463,0.00288820106219016,0.00199208002393567,"TJP2/VCL/MAP1A/KIF5B/ZDHHC12/CNIH3/FERMT2/GPC4/HEG1/ACTG1/HSPB1/NECTIN1/DLG3/KIF3A/GIT1/FLNA/RAB27B/MAP2K1/CLSTN1/GRIN2A/LGI1/WNT5A/ABCB1/ACTB/DAG1/EPB41L3/TJP1/ZDHHC2/ASIC2/HRAS/MPP4/DLG4/ABHD17B/MAPT/NECTIN3/DSP/SACM1L/MAPK8IP3/VPS35",39
"GO:0030879","GO:0030879","mammary gland development","43/3391","142/18860",0.302816901408451,1.68420134490221,3.83169100668475,0.000236132783988889,0.00297489374848652,0.00205187460363205,"WNT2/IRS2/TGFBR2/OXTR/NR3C1/ROBO1/SOX9/ITGA2/SMO/VEGFA/NTN1/STAT5A/FGF10/GLI2/STAT5B/MSX2/LBH/NRG1/HIF1A/GLI3/ETV5/JAK2/FGFR2/CAV1/TBX3/RXFP1/CYP19A1/GPX1/CSF1/ESR1/WNT5A/TBX2/ABCB1/XDH/CEBPB/CDKN2A/CAPN1/BCL2L11/IGF1/CREB1/PPARA/CCL11/CDO1",43
"GO:0010812","GO:0010812","negative regulation of cell-substrate adhesion","25/3391","69/18860",0.36231884057971,2.01513811068515,3.95518531888332,0.000240798179848568,0.00302153556073983,0.00208404487864729,"COL1A1/FAM107A/PIK3R1/ACVRL1/NF2/POSTN/CORO2B/APOD/KANK1/BCL6/FZD4/SPOCK1/THBS1/ACTN4/NOTCH1/JAG1/PTEN/PHLDB2/FZD7/CORO1C/ITGB1BP1/CDKN2A/CASK/GCNT2/DUSP22",25
"GO:0080164","GO:0080164","regulation of nitric oxide metabolic process","25/3391","69/18860",0.36231884057971,2.01513811068515,3.95518531888332,0.000240798179848568,0.00302153556073983,0.00208404487864729,"PTX3/ROCK2/DDAH1/PTGIS/SELENOS/PKD2/GCHFR/HIF1A/KLF4/HSP90AA1/SMAD3/HSP90AB1/JAK2/CAV1/RAC1/ACP5/PTGS2/INSR/STAT1/ESR1/ASS1/TMEM106A/ASL/IGF1/TICAM1",25
"GO:0070169","GO:0070169","positive regulation of biomineral tissue development","21/3391","54/18860",0.388888888888889,2.16291490546872,4.00671734874954,0.000241584820587367,0.00302535561749529,0.00208667968785516,"GPM6B/FBN2/TMEM119/TENT5A/PKDCC/P2RX7/PTN/SLC8A1/CCN1/FAM20C/OSR2/SMAD3/TFAP2A/ATP2B1/BMP6/CEBPB/BMPR1B/SLC4A2/ATF4/MEF2C/ANO6",21
"GO:0032760","GO:0032760","positive regulation of tumor necrosis factor production","36/3391","113/18860",0.31858407079646,1.77189489095289,3.85321820839606,0.000248498354840756,0.00310573441886634,0.0021421193892857,"ARHGEF2/EPHB2/PIK3R1/LEP/AKAP12/STAT3/SPON2/THBS1/FZD5/PTPN11/ARID5A/HSPB1/PSEN1/JAK2/NFATC4/LRRK2/MAVS/FRMD8/TLR3/ADAM17/PLCG2/HLA-E/ARFGEF2/WNT5A/PTPRJ/MAPKAPK2/TMEM106A/LY96/IFNGR1/FCGR2A/HDAC2/OAS3/IFIH1/TICAM1/DDT/CYBA",36
"GO:0035767","GO:0035767","endothelial cell chemotaxis","15/3391","33/18860",0.454545454545455,2.52808235704137,4.11344102856208,0.000251503099004292,0.00313703865437958,0.00216371087162634,"CCN3/VEGFA/PRKD1/THBS1/NOTCH1/NR4A1/HSPB1/LGMN/PLEKHG5/EGR3/FGF1/MET/SEMA5A/GAB1/CORO1B",15
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","41/3391","134/18860",0.305970149253731,1.70173901944128,3.81678433187887,0.000255544346608991,0.00318112148933494,0.00219411614225055,"ANXA6/PRKCE/DMD/CLIC2/P2RX7/ATP1A2/ANK2/PKD2/BDKRB1/PRKD1/DDIT3/UBASH3B/SLC8A1/PLCB1/PTK2B/SLC8B1/TPCN2/ITPR2/CALM1/SRI/GSTO1/CACNA1C/FLNA/PLCB4/ASPH/NGF/PLCG2/GPER1/ITPR1/PLCE1/LETM1/CEMIP/DIAPH1/GSTM2/HTR2A/CAMK2D/JPH2/THY1/CHD7/ERO1A/CYBA",41
"GO:0001841","GO:0001841","neural tube formation","34/3391","105/18860",0.323809523809524,1.80095771720661,3.8533442599798,0.000258767923758908,0.00321487119537305,0.00221739433991219,"CITED2/FZD6/TGIF1/SPINT2/TGFB2/GDF7/PRKACB/CTHRC1/CASP3/TEAD2/ADM/HIF1A/SPECC1L/SUFU/RALA/SFRP2/LMO4/NUP50/MTHFD1L/CC2D2A/SEC24B/CFL1/SFRP1/WNT5A/DVL2/VASP/SEMA4C/IFT172/ZEB2/MTHFD1/SDC4/CDK20/PLXNB2/NCKAP1",34
"GO:0097305","GO:0097305","response to alcohol","74/3391","280/18860",0.264285714285714,1.46989931330834,3.70896791677867,0.000262031380722084,0.00324650578044238,0.00223921367437857,"VCAM1/INHBB/KLF9/TGFBR2/FKBP5/ADCY1/PRKAA1/ABAT/FOXO3/NR3C1/PRKCE/LEP/CDK4/STAT3/SMO/BRCA1/GNG2/PRKD1/USP46/CPT1A/MDM2/OXCT1/CAT/SREBF1/ADCY8/FKRP/INHBA/EPS8/OSBPL7/LRP6/ADRA2A/PTGFR/TNC/ITPR2/FGFR2/AKR1C3/ADCY3/SGK1/DNMT3A/DMAP1/GNAI1/MSTN/H6PD/RGS4/CCL7/GRIN2A/ELK1/BTG2/SFRP1/ANKRD13C/ABCB1/DAG1/NFE2L1/SPIDR/RAD51/CBL/GNAQ/GRIA1/SLIT2/GOLPH3/GRAMD1B/MT-CYB/HDAC2/GNRH1/LARP1/ALAS1/CREB1/PPARA/RELA/TBXA2R/CDO1/JUND/CYBA/G6PD",74
"GO:0071364","GO:0071364","cellular response to epidermal growth factor stimulus","19/3391","47/18860",0.404255319148936,2.24837962817722,4.01197926317333,0.000262349128256979,0.00324650578044238,0.00223921367437857,"ERRFI1/COL1A1/CFLAR/SOX9/ZFP36L2/PTPN11/ZFP36L1/DUSP3/STAT5B/GIT1/PTPN12/INPP5K/CFL1/MARS1/ZFP36/KNSTRN/DUSP22/MCM7/EGFR",19
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","22/3391","58/18860",0.379310344827586,2.10964113932417,3.96265832622661,0.000263984626493504,0.00325859620200245,0.00224755280546819,"PRKAA1/CFLAR/ZFP36L1/TIA1/NPC1/WFS1/MDK/GSN/SFRP4/JAK2/HMOX1/BTC/YAP1/TMF1/RB1/ESR1/ZFP36/FBXO9/NUPR1/CUL1/PPARA/BCL2",22
"GO:0030833","GO:0030833","regulation of actin filament polymerization","40/3391","130/18860",0.307692307692308,1.71131728784339,3.81029198141875,0.00026517446001943,0.00325859620200245,0.00224755280546819,"CDC42EP3/DAAM2/LMOD1/ARHGAP28/MYADM/PRKCE/ARPC5/CARMIL1/ELN/KANK1/SSH2/CYFIP2/CYRIA/SVIL/SPTBN4/GSN/CRACD/EPS8/PTK2B/PAK3/MTOR/GBA2/SNX9/RAC1/BIN1/EVL/CFL1/CAPZB/PREX1/PFN2/ARF6/VASP/ARPC3/TRIOBP/SLIT2/KANK4/COTL1/SPTAN1/NCKAP1/CCL11",40
"GO:0014020","GO:0014020","primary neural tube formation","32/3391","97/18860",0.329896907216495,1.83481441170837,3.85937315011809,0.000265481606421652,0.00325859620200245,0.00224755280546819,"CITED2/FZD6/TGIF1/SPINT2/TGFB2/PRKACB/CTHRC1/CASP3/TEAD2/ADM/HIF1A/SPECC1L/SUFU/RALA/SFRP2/LMO4/MTHFD1L/CC2D2A/SEC24B/CFL1/SFRP1/WNT5A/DVL2/VASP/SEMA4C/IFT172/ZEB2/MTHFD1/SDC4/CDK20/PLXNB2/NCKAP1",32
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","32/3391","97/18860",0.329896907216495,1.83481441170837,3.85937315011809,0.000265481606421652,0.00325859620200245,0.00224755280546819,"CXCL12/IRS2/NR4A3/TSC22D3/SLC39A10/SLC7A11/P2RX7/MYC/SELENOS/BCL6/TGFB2/STAT5A/ST3GAL1/ITPKB/BBC3/PIK3CD/HIF1A/MERTK/TP53/ANXA1/FOXP1/LGALS3/ADAM17/GAS6/BCL3/CD274/WNT5A/CDKN2A/BCL2L11/MEF2C/ADA/BCL2",32
"GO:0170040","GO:0170040","proteinogenic amino acid catabolic process","29/3391","85/18860",0.341176470588235,1.89754887504987,3.88302066987669,0.0002659622745714,0.00325859620200245,0.00224755280546819,"CBS/LOC102724560/AASS/PRODH/GLS/ADHFE1/GLUL/DDAH1/HNMT/ALDH6A1/ALDH4A1/SHMT1/RIDA/BCAT2/GCAT/GPT2/MCCC1/MCCC2/SDSL/ACADSB/FAH/AADAT/IVD/GLUD1/HIBADH/IL4I1/HAAO/CDO1/GLUD2",29
"GO:0006941","GO:0006941","striated muscle contraction","58/3391","208/18860",0.278846153846154,1.55088129210807,3.74040900183677,0.000266740635568704,0.00325859620200245,0.00224755280546819,"CACNB2/SCN7A/ABCC9/SGCD/ATP2A2/DMD/ADRA1B/CLIC2/FGF13/ATP1A2/ANK2/NEDD4L/PRKD1/DMPK/ADGRD1/TRPM4/DDIT3/SCN1B/SLC8A1/GPD1L/DTNA/KCNE3/STC1/GSN/SCN2A/MAP2K3/HSP90AA1/CACNA1G/KCND3/ATP1A1/PIK3CA/MTOR/CALM1/SRI/GSTO1/CACNA1C/CAV1/FLNA/BIN1/ATP1B1/ADORA1/ASPH/KCNJ8/SCN2B/TPM1/PKP2/TRPV4/SCN5A/EHD3/CHUK/GSTM2/CCDC78/CAMK2D/LARGE1/MAP2K6/SCN4B/JPH2/DSP",58
"GO:0106027","GO:0106027","neuron projection organization","31/3391","93/18860",0.333333333333333,1.85392706183033,3.86506613673925,0.000267101839814229,0.00325859620200245,0.00224755280546819,"PDLIM5/EPHB2/NEDD9/EPHB3/MAP1A/ARMCX5-GPRASP2/MAPRE3/SIPA1L1/TANC2/IGF1R/PAK3/PSEN1/LGMN/PTEN/TANC1/ZNF365/EPHA4/LRRK2/CFL1/ARF1/EEF2K/PPFIA2/INSR/PTPRD/KIFBP/WASL/DLG4/ABHD17B/ITGA3/PRNP/VPS35",31
"GO:0006816","GO:0006816","calcium ion transport","108/3391","439/18860",0.246013667425968,1.36827418686339,3.65543481266006,0.00026748119923992,0.00325859620200245,0.00224755280546819,"CACNB2/CXCL12/TRPC6/ANXA6/PRKCE/ATP2A2/DMD/CLIC2/FAIM2/TRPA1/P2RX7/ATP1A2/ANK2/TMEM165/EPB41/PKD2/STIM2/BDKRB1/PRKD1/IL16/TRPM4/DDIT3/UBASH3B/SLC8A1/PKD1L2/WFS1/STC1/PLCB1/PTK2B/SLC8B1/TMBIM1/CACNA1G/TPCN2/ADRA2A/CAMK2A/PSEN1/CCL8/ITPR2/CALM1/BEST1/CACNA2D3/SRI/GSTO1/CACNA1C/CAV1/STIM1/TMBIM6/TRPV6/NCS1/FLNA/MCHR1/INPP5K/NALCN/BIN1/PLCB4/ATP1B1/ORAI2/TMC2/ASPH/SLC24A3/KCNJ8/PDGFRB/LGALS3/RAMP3/TMEM37/NGF/TPCN1/PKD1/RGS4/EDNRB/GRIN2A/PLCG2/GAS6/STC2/GPER1/ITPR1/PANX1/PLCE1/SLC25A25/EDNRA/MCUR1/LETM1/ATP2B1/CATSPER2/SEC61A1/TRPV4/CASK/CEMIP/UBQLN1/UBR3/DIAPH1/ASIC1/GSTM2/DNM1L/P2RX6/HTR2A/BCL2/CAMK2D/PLPP4/ANO6/JPH2/CCR1/THY1/PRNP/CHD7/ERO1A/CYBA/G6PD",108
"GO:0006534","GO:0006534","cysteine metabolic process","8/3391","12/18860",0.666666666666667,3.70785412366067,4.39314316498151,0.000268689109414044,0.00326064888290854,0.00224896860185511,"CBS/LOC102724560/GCLM/SLC7A11/MPST/MTHFD1/CTH/CDO1",8
"GO:0043589","GO:0043589","skin morphogenesis","8/3391","12/18860",0.666666666666667,3.70785412366067,4.39314316498151,0.000268689109414044,0.00326064888290854,0.00224896860185511,"ERRFI1/COL1A1/ITGA2/SRF/AHDC1/PSEN1/COL1A2/ITGA6",8
